RUN,AMODIS:PAR8d,Chl_a [ugr/l],Chlorophyll,Date,Depth,ENA-SAMPLE,Einsteins/m-2/d-1,Environment (Feature),Lyapunov_exp.,NO2 [umol/L],NO2NO3 [umol/L],Nitrate Sensor,Nitrates [umol/L],Okubo-Weiss,Oxygen Sensor,Oxygen [umol/kg],PO4 [umol/L],POC [ugr/l],Region,SI [umol/L],Salinity Sensor,Salinity [PSU],Sample label [TARA_station#_environmental-feature_size-fraction],Sampling Station,SiOH4 [umol/l],Station,Temperature,grad_SST_adv,Crenarchaeota,Cyanophage,Euryarchaeota,Halovirus,MGII,MGII_virus,Prochlorococcus,SAR11,SAR116,SAR116_phage,SAR11_Phage,Synechococcus
ERR599120,33.4,,0.013449,17/05/2010 15:34,5.0,ERS491699,0.47,surface water layer (ENVO:00002042),1.77,0.03,0.47,-1.567491,0.2,0.05,200.538167,192.6,0.18,,SPO,3.22,36.402683,34.9,TARA_098_SRF_0.22-3,TARA_098,,TARA_098,25.14875,0.0,0.00329632988643,0.763634101181,0.0416255794002,0.0,5.22749124456,0.0129607534172,98.1565859784,39.8714007128,0.145735730231,0.00164573846208,0.0999490270835,0.256590243508
ERR599121,47.6,,0.540091,30/03/2010 2:56,90.0,ERS491095,-0.16,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.43,0.0,0.09,33.109231,-1.3,0.03,325.402987,187.4,0.14,,SO,1.47,34.319478,36.0,TARA_085_DCM_0.22-3,TARA_085,,TARA_085,-0.78154,21.64,0.0323333145507,0.142388255519,0.0463749173847,0.0,0.195022677464,0.00774465946406,0.127090084235,87.4806230157,0.0716656698937,0.00468149106848,0.305001990957,0.065623354116
ERR599122,48.5,,1.01772,30/03/2010 8:46,40.0,ERS490928,-0.16,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.43,0.07,0.49,17.111823,-0.2,0.03,306.211529,148.3,0.34,,SAO,1.38,34.057594,36.5,TARA_082_DCM_0.22-3,TARA_082,,TARA_082,6.975635,21.64,0.00405805653114,0.242823972405,0.0464047960287,0.0,3.68167395021,0.0183084425453,0.164841240394,133.557562463,0.123382824789,0.0146523579931,0.819620351352,0.106905476911
ERR599123,32.4,,0.166512,06/01/2011 10:26,5.0,ERS494332,0.0,surface water layer (ENVO:00002042),0.22,0.11,28.5,,27.5,0.0,212.5623,343.4,2.11,,NAO,79.52,36.5996,34.4,TARA_148_SRF_0.22-3,TARA_148,,TARA_148,20.3973,3.08,0.325535877161,2.65898858418,0.0530902001477,0.0,29.0220964691,0.976548305386,24.5002880109,49.344944928,0.0992830103833,0.00630149113161,0.296441753806,17.1417238043
ERR599124,48.6,,0.0,20/03/2010 9:36,800.0,ERS490714,0.33,mesopelagic zone (ENVO:00000213),1.63,2.07,21.22,29.783185,19.6,0.03,214.842,2.3,2.64,,SAO,38.62,34.3629,35.9,TARA_078_MES_0.22-3,TARA_078,,TARA_078,5.8659,2.14,1.01668794044,1.22437426995,0.0438868099158,0.0,5.4045196252,0.125774559495,11.164927773,13.142938062,0.0727240653046,0.00720112766059,0.136097681226,0.593582711349
ERR599125,41.6,,0.010087,04/04/2010 9:05,790.0,ERS491110,-0.03,mesopelagic zone (ENVO:00000213),,0.15,1.39,38.821249,0.6,0.04,203.8394,132.8,0.34,,SO,3.2,34.67996,35.1,TARA_085_MES_0.22-3,TARA_085,,TARA_085,0.45883,7.06,0.958782655668,0.0678538044925,0.0639684262362,0.0,9.37629161203,0.0184954014541,0.0863468158264,5.61700050751,0.0545209673975,0.00382349876122,0.0981309660478,0.0483338797288
ERR599126,47.7,,0.033622,16/03/2010 10:05,5.0,ERS490542,0.01,surface water layer (ENVO:00002042),0.16,0.69,23.43,0.030608,22.4,0.07,206.194333,2.4,2.64,,SAO,38.94,37.101367,36.0,TARA_076_SRF_0.22-3,TARA_076,,TARA_076,23.349542,1.08,0.00336168610908,17.9200595114,0.0259965224201,0.0,8.32694176167,0.285769066827,73.7687559675,19.8691698462,0.0786234389669,0.0286123117491,1.44925432447,1.69785306714
ERR599127,,,0.001625,04/11/2010 19:34,375.0,ERS493705,-0.04,mesopelagic zone (ENVO:00000213),1.91,0.05,0.1,35.716708,0.5,0.08,0.628413,217.1,0.0,,NPO,0.32,34.586699,36.3,TARA_137_MES_0.22-3,TARA_137,,TARA_137,8.911481,14.53,0.274113850689,0.179844127087,0.0655107528511,0.0,1.10509809994,0.015257518857,0.139635224468,5.07292747837,0.069628277544,0.0,0.0309438749141,0.0652618929044
ERR599128,28.9,,0.010087,02/07/2010 10:17,480.0,ERS491980,,mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065),,,,40.008967,-0.2,,4.42525,199.9,,,SPO,,34.69255,35.3,TARA_102_MES_0.22-3,TARA_102,,TARA_102,9.195825,,1.13381747637,0.222685245366,0.0987674280699,0.0,7.96532066158,0.0370460756035,0.221611284114,10.3644674398,0.0620385635953,0.0,0.0704188852678,0.123636332512
ERR599129,14.7,,0.201517,15/12/2009 16:17,5.0,ERS490265,-0.86,surface water layer (ENVO:00002042),,0.01,0.02,,0.3,0.03,231.914833,218.1,0.0,,SAO,0.67,35.68685,39.3,TARA_068_SRF_0.22-3,TARA_068,,TARA_068,16.832058,40.81,0.205636031936,11.6825181619,0.023045144598,0.0,4.24559393386,0.611576714767,109.474836928,37.9769946248,0.0602611604961,0.0322711601171,0.903699595007,1.95270040735
ERR599130,,,0.388348,05/10/2011 21:53,80.0,ERS489134,0.03,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.0,17.49,0.569531,29.1,0.06,132.77885,138.7,1.22,,IO,22.34,35.103505,34.0,TARA_042_DCM_0.22-1.6,TARA_042,,TARA_042,27.723425,1.39,0.0614755406618,121.189326339,0.0300749730695,0.0,16.7703266585,2.02135231095,37.0173815987,59.9416837643,0.0537582576319,0.0117261144739,0.71610485262,0.125632708185
ERR599131,13.6,,0.011208,23/11/2009 9:14,700.0,ERS490230,0.18,mesopelagic zone (ENVO:00000213),,0.0,0.03,25.846888,,0.02,195.168847,218.0,0.01,,SAO,1.05,34.477664,38.2,TARA_068_MES_0.22-3,TARA_068,,TARA_068,7.026748,1.25,1.49990072545,0.0607140937201,0.065647732477,0.0,12.4006511576,0.0332908443196,0.202256531385,11.4531817978,0.0702456032307,0.00124995084959,0.132605233739,0.0991568251037
ERR599132,28.9,,0.010087,02/07/2010 10:17,480.0,ERS491980,,mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065),,,,40.008967,-0.2,,4.42525,199.9,,,SPO,,34.69255,35.3,TARA_102_MES_0.22-3,TARA_102,,TARA_102,9.195825,,1.11415825139,0.183995660993,0.0851458014931,0.0,7.89794643613,0.0317258975231,0.157808814944,10.185712935,0.0628223380244,0.000847509722632,0.068692301759,0.119019045557
ERR599133,35.4,,0.263939,20/01/2010 4:50,100.0,ERS490476,,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.67,0.02,0.03,0.241265,-0.9,0.0,194.428431,184.1,0.19,,SAO,3.91,36.603343,38.6,TARA_072_DCM_0.22-3,TARA_072,,TARA_072,24.112672,0.0,0.0379609120176,41.9937741028,0.0322461511173,0.0,7.45132037381,0.19905334539,34.3118598467,43.6542532454,0.0770411481658,0.00967028387274,0.703081062755,0.107798272809
ERR599134,40.5,,0.163228,27/07/2011 23:48,5.0,ERS488621,0.0,surface water layer (ENVO:00002042),,0.02,34.63,-0.000271,42.5,0.02,182.812167,38.1,2.43,,RS,22.49,38.937417,34.6,TARA_033_SRF_0.22-1.6,TARA_033,,TARA_033,27.329517,8.42,0.0425743555406,28.749097612,0.0404534183774,0.0,34.8086838117,0.501012155085,67.5306987174,100.340503192,0.124834265378,0.0137217071878,0.472936687382,45.3501358548
ERR599135,24.7,,0.324315,11/01/2010 7:27,5.0,ERS490327,,surface water layer (ENVO:00002042),,0.01,0.0,0.168013,-0.5,0.0,215.650833,188.4,0.02,,SAO,0.87,36.376225,39.7,TARA_070_SRF_0.22-3,TARA_070,,TARA_070,19.776808,0.0,0.00812850943603,3.13289747459,0.0293726820188,0.0,19.4094445566,1.00347230806,34.8127939361,17.5452234908,0.0570605871625,0.0187343824041,0.460969492984,0.419806010992
ERR599136,27.5,,0.163338,06/12/2010 10:25,5.0,ERS493938,-0.01,surface water layer (ENVO:00002042),1.01,0.15,18.15,-2.2118,17.1,0.05,194.2675,305.0,1.3,,NAO,1.82,36.193733,34.0,TARA_142_SRF_0.22-3,TARA_142,,TARA_142,24.96555,2.92,0.0666914630675,7.80158661726,0.0515506502477,0.0,54.0559714167,0.54279738592,74.8020193297,51.1987126051,0.0958597003947,0.00208265847967,0.23684649503,12.6290441499
ERR599137,35.4,,0.263939,20/01/2010 4:50,100.0,ERS490476,,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.67,0.02,0.03,0.241265,-0.9,0.0,194.428431,184.1,0.19,,SAO,3.91,36.603343,38.6,TARA_072_DCM_0.22-3,TARA_072,,TARA_072,24.112672,0.0,0.0379743269638,42.5549963082,0.038076587279,0.0,7.80686479767,0.221075449503,35.3103951237,43.8795409097,0.0828903819169,0.00307906522405,0.699539021544,0.103926962634
ERR599138,33.6,,0.0,02/12/2011 14:10,5.0,ERS489315,0.05,surface water layer (ENVO:00002042),,0.07,2.44,-2.201764,3.2,0.03,187.2575,195.1,0.46,,IO,2.54,34.1689,33.9,TARA_048_SRF_0.22-1.6,TARA_048,,TARA_048,29.818233,2.67,0.00331345012675,11.5348225995,0.0320100241413,0.0,24.8232557079,0.0657152454843,254.736152716,46.0759515857,0.12192316869,0.0129044700471,0.244527475869,0.211723279189
ERR599139,40.6,,0.176565,10/12/2011 13:58,5.0,ERS489529,-0.11,surface water layer (ENVO:00002042),,0.0,0.0,,-1.2,0.04,191.68,196.9,0.16,,IO,1.19,34.566667,33.4,TARA_052_SRF_0.22-1.6,TARA_052,,TARA_052,27.8684,1.61,0.00323163555786,26.49300986,0.0346031590681,0.0,29.409672482,0.384464370845,39.6890385866,36.8596415825,0.104916289831,0.0279404131279,0.577902208039,0.587146315516
ERR599140,51.7,,0.048898,13/05/2011 19:44,5.0,ERS488330,0.01,surface water layer (ENVO:00002042),2.22,0.02,35.3,,33.9,0.02,207.791417,2.5,2.58,,MS,36.3,37.89245,34.8,TARA_018_SRF_0.22-1.6,TARA_018,,TARA_018,21.4395,11.36,0.0800083035207,26.7977139886,0.0327872790175,0.0,11.9952309498,0.783513337847,104.586805457,52.0837111362,0.106771236508,0.147484863485,1.73718723054,0.640562223229
ERR599141,,,0.006724,19/10/2011 2:53,5.0,ERS489087,-0.16,surface water layer (ENVO:00002042),,0.08,1.3,-1.47882,4.8,0.03,189.25475,227.7,0.46,,IO,2.84,34.56155,33.2,TARA_042_SRF_0.22-1.6,TARA_042,,TARA_042,29.980283,40.67,0.007446733928,52.8002176963,0.0347097774114,0.0,30.9343092651,0.529768794819,118.611140381,54.578959019,0.0983568068357,0.0189622744602,0.485168592809,0.70791743438
ERR599142,,,0.057131,16/10/2010 10:07,5.0,ERS493300,0.01,surface water layer (ENVO:00002042),0.7,0.0,0.0,-0.979589,0.0,0.02,197.682417,206.2,0.06,,NPO,0.81,35.181842,37.1,TARA_132_SRF_0.22-3,TARA_132,,TARA_132,25.173925,3.53,0.00361864617773,24.6604537847,0.036545942449,0.0,17.9983755342,0.0588052058433,187.718100124,39.4307687335,0.1354139478,0.0161408909668,0.517660085549,0.386957388917
ERR599143,45.2,,0.129697,01/08/2011 20:13,5.0,ERS488714,0.02,surface water layer (ENVO:00002042),,1.47,5.43,,5.0,0.04,104.908417,161.3,0.66,,IO,1.19,36.530058,35.9,TARA_036_SRF_0.22-1.6,TARA_036,,TARA_036,25.581433,0.0,0.00418775360068,74.5225440481,0.0304429443556,0.0,8.62877435311,1.7316114762,3.29102440299,119.296954785,0.158488307715,0.182890949616,2.11343795554,19.4001346871
ERR599144,22.0,,1.551493,02/11/2009 8:18,5.0,ERS490183,0.14,surface water layer (ENVO:00002042),,0.02,0.12,0.405607,,0.0,249.351417,207.8,0.03,,SAO,0.56,34.845292,37.9,TARA_067_SRF_0.22-3,TARA_067,,TARA_067,12.83445,7.67,0.4541548469,1.87401739569,0.0157982579212,0.0,1.54673466782,0.547941307075,0.146036450029,55.5798092497,0.277419090392,0.450691992118,4.0053844474,3.80293699888
ERR599145,,,0.17638,08/08/2011 17:38,25.0,ERS488916,-0.01,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.14,0.19,3.73,-0.611888,5.0,0.0,192.95875,187.3,0.56,,IO,1.8,36.332317,35.4,TARA_039_DCM_0.22-1.6,TARA_039,,TARA_039,26.812225,2.78,0.00376392280606,124.115550801,0.0287910331223,0.0,22.5370147462,5.07942540081,83.2354408434,58.4508767742,0.107294183388,0.148016919707,1.79749118831,24.0935703569
ERR599146,20.7,,0.215292,09/03/2012 10:13,5.0,ERS490029,-0.08,surface water layer (ENVO:00002042),,0.02,0.02,,0.3,0.02,207.0439,232.1,0.01,,IO,0.65,35.44666,36.2,TARA_065_SRF_0.22-3,TARA_065,,TARA_065,21.81684,36.94,0.0898009775407,20.9741827042,0.0353306311325,0.0,37.6814918828,0.848843546623,20.4305824111,87.0958216392,0.0799010369726,0.0133709846891,0.488967503888,8.18928628174
ERR599147,,,,04/11/2010 19:34,40.0,ERS493670,-0.04,deep chlorophyll maximum layer (ENVO:xxxxxxxx),1.91,0.05,0.1,,0.5,0.08,,217.1,0.0,,NPO,0.32,,36.3,TARA_137_DCM_0.22-3,TARA_137,,TARA_137,,14.53,0.189428216677,0.547828856453,0.049912428488,0.0,1.03491773837,0.0203007209877,2.09702847692,8.8998418621,0.0825561891152,0.000752972398072,0.107037412525,0.246702274845
ERR599148,42.5,,0.150865,12/03/2010 6:19,150.0,ERS490597,-0.03,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.23,0.05,0.13,0.580918,,0.07,203.814833,210.9,0.37,,SAO,1.2,36.724683,36.5,TARA_076_DCM_0.22-3,TARA_076,,TARA_076,21.643283,18.83,0.0462427364108,24.8254139187,0.034948063532,0.0,17.1281775716,0.564376532934,29.3072110299,9.47843061646,0.0455048791626,0.0550711288746,2.13768097637,0.486634609913
ERR599149,28.2,,0.003811,09/01/2010 7:25,800.0,ERS490373,,mesopelagic zone (ENVO:00000213),,0.01,0.03,37.7793,-0.1,0.0,161.730633,188.8,0.02,,SAO,0.82,34.443883,40.0,TARA_070_MES_0.22-3,TARA_070,,TARA_070,4.216697,0.0,0.527796701571,0.0845245442283,0.100469681975,0.0,3.17695891487,0.0162368802596,0.386908270542,5.06327081837,0.100698394171,0.0,0.048201316746,0.12364864396
ERR599150,16.1,,0.162993,27/02/2012 18:43,5.0,ERS489917,0.01,surface water layer (ENVO:00002042),,0.03,4.13,,4.0,0.03,210.00775,191.8,0.18,,IO,1.62,35.334717,36.6,TARA_064_SRF_0.22-3,TARA_064,,TARA_064,22.165567,1.19,0.0274068093519,27.2609534914,0.0425288259265,8.43050843289e-05,48.9093996536,0.457694683584,168.098391068,63.5503701758,0.080866551565,0.00852554325522,0.311841344876,9.84547825767
ERR599151,,,0.286662,,5.0,ERS492814,,surface water layer (ENVO:00002042),,,,5.111856,,,190.724,,,,SPO,,35.396729,,,TARA_124,,,26.518986,,0.0165038376104,9.25539565838,0.0528010080652,0.0,37.7570258618,0.62295805202,8.13890584629,61.6563582123,0.111608364856,0.0127545798443,0.770052556074,22.2605857516
ERR599152,,,0.001625,04/11/2010 19:34,375.0,ERS493705,-0.04,mesopelagic zone (ENVO:00000213),1.91,0.05,0.1,35.716708,0.5,0.08,0.628413,217.1,0.0,,NPO,0.32,34.586699,36.3,TARA_137_MES_0.22-3,TARA_137,,TARA_137,8.911481,14.53,0.271817286838,0.186246956118,0.0662040479843,0.0,1.1623389833,0.0203971097761,0.137022978286,5.07182864486,0.069236902801,0.0,0.0333711020602,0.0655338293382
ERR599153,35.5,,0.201016,31/05/2011 21:23,50.0,ERS488509,-0.05,deep chlorophyll maximum layer (ENVO:xxxxxxxx),1.04,0.2,0.93,,1.4,0.0,229.547682,211.5,0.44,,MS,0.9,38.475705,35.7,TARA_025_DCM_0.22-1.6,TARA_025,,TARA_025,15.161277,69.36,0.805494980488,30.8727722946,0.0252723511511,0.0,4.50742759752,0.455524215615,136.730889638,44.0603958932,0.120627334767,0.341605888221,7.03734589169,3.36061270419
ERR599154,46.0,,0.0,15/03/2010 9:32,800.0,ERS490633,0.01,mesopelagic zone (ENVO:00000213),0.16,0.7,1.86,34.589515,1.2,0.07,192.1655,154.7,0.42,,SAO,1.63,34.369275,,TARA_076_MES_0.22-3,TARA_076,,TARA_076,4.749588,1.08,0.742326634459,0.136455028174,0.0574666362381,0.0,3.87249922814,0.0201569024816,0.566091271291,5.33950250025,0.0695124987384,0.00368452156134,0.0689655514828,0.0882275277347
ERR599155,40.5,,0.0,27/07/2011 23:48,5.0,ERS488569,0.0,surface water layer (ENVO:00002042),,0.02,34.63,-0.541919,42.5,0.02,188.416583,38.1,2.43,,RS,22.49,39.74725,34.6,TARA_032_SRF_0.22-1.6,TARA_032,,TARA_032,25.824383,8.42,0.00521346498558,112.536111373,0.0196942530224,0.0,40.7642113117,0.386142665221,200.455681397,51.9795338954,0.0690870958584,0.0227829291857,1.70564125994,3.0048997463
ERR599156,35.9,,0.020173,06/10/2010 9:59,140.0,ERS492926,0.04,marine epipelagic mixed layer (ENVO:xxxxxxxxx),1.02,0.01,36.98,3.67243,38.4,0.02,160.4895,143.2,2.62,,SPO,34.44,36.272675,34.5,TARA_125_MIX_0.22-3,TARA_125,,TARA_125,23.706525,0.0,1.07945397614,0.523417936486,0.0632578089745,0.0,4.13561816621,0.160229972009,0.0980069574727,19.1619636897,0.0819144811094,0.00451109393522,0.135026937076,0.0590072554954
ERR599157,34.1,,0.051638,14/09/2010 9:14,150.0,ERS492778,-0.25,marine epipelagic mixed layer (ENVO:xxxxxxxxx),0.22,0.25,1.3,5.023264,,0.04,161.3185,231.9,0.23,,SPO,2.6,35.88072,35.7,TARA_123_MIX_0.22-3,TARA_123,,TARA_123,22.1151,31.83,1.05102530423,2.7310774623,0.0607486138177,0.0,5.35022914396,0.250361539882,4.3256095771,19.3876452398,0.0898899588213,0.0,0.156830307331,0.200927174778
ERR599158,,,0.161808,05/08/2011 19:30,5.0,ERS488799,0.02,surface water layer (ENVO:00002042),,0.35,1.21,0.889376,4.5,0.04,199.9355,175.9,0.49,,IO,1.47,36.617917,35.8,TARA_038_SRF_0.22-1.6,TARA_038,,TARA_038,26.2314,0.0,0.00546888777223,61.5096852595,0.0389507179434,0.0,21.2624060302,3.00559211006,69.7374152236,92.5810113724,0.102494300161,0.186856337023,1.95178479003,26.3945125399
ERR599159,48.6,,0.0,20/03/2010 9:36,800.0,ERS490714,0.33,mesopelagic zone (ENVO:00000213),1.63,2.07,21.22,29.783185,19.6,0.03,214.842,2.3,2.64,,SAO,38.62,34.3629,35.9,TARA_078_MES_0.22-3,TARA_078,,TARA_078,5.8659,2.14,1.0710479335,1.26288995956,0.0470049136962,0.0,4.65505485262,0.11254893247,11.6275105303,14.2019587196,0.0654742334584,0.00772377368615,0.163256612671,0.464966936983
ERR599160,29.9,,0.319103,23/09/2009 16:52,5.0,ERS492733,-0.79,surface water layer (ENVO:00002042),,0.0,0.03,3.868407,,0.0,189.758333,,0.01,,SPO,0.5,35.359483,,TARA_123_SRF_0.22-3,TARA_123,,TARA_123,26.576175,4.92,0.0139053424176,10.9157299548,0.0469221868377,0.0,53.851696356,1.19705424375,0.719595314597,36.5878235417,0.107463722451,0.0269844789097,1.2629220233,14.4397220643
ERR599161,48.8,,0.127609,22/09/2010 10:38,120.0,ERS492863,0.0,marine epipelagic mixed layer (ENVO:xxxxxxxxx),1.33,0.01,36.73,4.458677,37.8,0.04,175.895625,161.7,2.52,,SPO,44.86,35.797875,34.4,TARA_124_MIX_0.22-3,TARA_124,,TARA_124,25.221787,10.81,0.993926687742,4.30190111379,0.0616946370293,0.0,27.5452852416,0.487052565566,3.06091876055,46.2379803233,0.109999249949,0.00158673269641,0.473933030996,4.19388363708
ERR599162,,,0.040695,04/11/2010 10:24,5.0,ERS493877,-0.04,surface water layer (ENVO:00002042),1.91,0.0,0.02,-3.796686,-0.4,0.08,205.2885,221.5,0.0,,NPO,0.48,28.919008,36.3,TARA_140_SRF_0.22-3,TARA_140,,TARA_140,26.62925,14.53,0.00512138072325,51.2774264755,0.0389193773499,0.0,12.5552500876,1.35041797701,66.1260327861,66.7446484817,0.106029133932,0.0767856015034,0.724815129754,22.614718356
ERR599163,25.1,,0.287892,27/06/2010 12:07,5.0,ERS491836,,surface water layer (ENVO:00002042),,0.02,0.0,4.590737,,,200.233917,190.1,0.0,,SPO,2.81,35.835267,35.1,TARA_100_SRF_0.22-3,TARA_100,,TARA_100,25.2512,,0.0039671389416,19.8531098572,0.0407625845833,0.0,3.20367702256,0.463113314377,7.85258893157,58.585771887,0.130451722344,0.0748584870482,2.13275921128,0.179317256754
ERR599164,,,0.0,15/02/2012 12:59,1000.0,ERS489987,-2.38,mesopelagic zone (ENVO:00000213),,0.22,0.74,,0.9,0.08,193.011,214.4,0.02,,IO,0.94,34.57915,36.5,TARA_064_MES_0.22-3,TARA_064,,TARA_064,7.6502,83.42,0.840396174381,0.325507254816,0.0655243142654,0.0,5.17620897086,0.0248850792252,0.959560373309,8.20970835151,0.0679136703292,0.0,0.041251454502,0.318535255978
ERR599165,24.7,,0.324315,11/01/2010 7:27,5.0,ERS490327,,surface water layer (ENVO:00002042),,0.01,0.0,0.168013,-0.5,0.0,215.650833,188.4,0.02,,SAO,0.87,36.376225,39.7,TARA_070_SRF_0.22-3,TARA_070,,TARA_070,19.776808,0.0,0.0104395345751,3.70026862023,0.0281187214625,0.0,22.5235492779,1.15573510359,41.2312958057,21.312644167,0.0643119692477,0.0151728581344,0.546088156959,0.468478265499
ERR599166,36.2,,0.008351,03/01/2011 11:10,590.0,ERS494208,0.16,mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065),0.76,0.27,25.3,19.854511,24.4,0.32,230.24915,338.3,1.72,,NAO,16.55,34.969202,33.7,TARA_145_MES_0.22-3,TARA_145,,TARA_145,5.067239,1.83,1.75446972197,0.0362076721593,0.0595596429003,0.0,14.7936374601,0.0300659752735,0.098329048794,9.4007204194,0.0673311320769,0.000410627987944,0.075896169281,0.155050347778
ERR599167,,,0.014107,05/08/2011 19:30,340.0,ERS488849,0.02,mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065),,0.35,1.21,22.444602,4.5,0.04,2.369225,175.9,0.49,,IO,1.47,36.021302,35.8,TARA_038_MES_0.22-1.6,TARA_038,,TARA_038,14.987618,0.0,0.090021296108,0.109114720032,0.0643879981494,0.0,0.606229063161,0.00676722501602,0.156268800427,9.547226001,0.0850586455353,0.0,0.151687083368,0.0766712749808
ERR599168,29.2,,0.728939,29/06/2010 13:12,40.0,ERS492012,0.21,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.03,0.06,20.328327,0.8,0.33,103.916711,185.0,0.0,,SPO,2.51,34.900284,35.2,TARA_102_DCM_0.22-3,TARA_102,,TARA_102,19.566255,0.0,0.00376533592059,42.3130474537,0.0154269266463,0.0,5.63142083949,1.05770142369,42.4592630718,104.329441066,0.0836579410755,0.430528918126,4.56764398678,1.14934872172
ERR599169,25.1,,0.287892,27/06/2010 12:07,5.0,ERS491836,,surface water layer (ENVO:00002042),,0.02,0.0,4.590737,,,200.233917,190.1,0.0,,SPO,2.81,35.835267,35.1,TARA_100_SRF_0.22-3,TARA_100,,TARA_100,25.2512,,0.00328399151437,19.4936279478,0.0383379210759,0.0,2.99323786121,0.430979076165,7.67784889693,57.8070968342,0.124948561687,0.0813824783402,2.06579953323,0.181758881643
ERR599170,44.3,,0.196921,18/03/2011 14:16,5.0,ERS494445,0.0,surface water layer (ENVO:00002042),0.73,0.0,0.03,-0.328716,-0.4,0.05,228.375583,219.2,0.28,,NAO,0.09,36.3123,34.7,TARA_150_SRF_0.22-3,TARA_150,,TARA_150,17.583075,12.97,0.0944191953503,25.8057323657,0.0380548041655,0.0,10.1487015877,1.28267363102,78.38766352,67.8151177153,0.0836997874076,0.0324466372417,0.788680131107,2.16400977195
ERR599171,14.7,,0.201517,15/12/2009 16:17,5.0,ERS490265,-0.86,surface water layer (ENVO:00002042),,0.01,0.02,,0.3,0.03,231.914833,218.1,0.0,,SAO,0.67,35.68685,39.3,TARA_068_SRF_0.22-3,TARA_068,,TARA_068,16.832058,40.81,0.201699513048,11.776958361,0.0265155406791,0.0,4.2682540501,0.626891038766,109.957538897,38.0670198203,0.0595174011429,0.0328688877325,0.895606452166,2.03393369981
ERR599172,,,0.006724,08/08/2011 17:38,270.0,ERS488936,-0.01,mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065),0.14,0.19,3.73,19.566542,5.0,0.0,2.303017,187.3,0.56,,IO,1.8,35.901885,35.4,TARA_039_MES_0.22-1.6,TARA_039,,TARA_039,15.614195,2.78,0.0333285200935,0.0306450285191,0.0577929281462,0.0,0.207071626059,0.00641754304008,0.128070958466,6.34804934821,0.0833063006203,0.0,0.134264736823,0.0777078967231
ERR599173,23.2,,0.250054,02/11/2009 12:43,5.0,ERS490124,0.14,surface water layer (ENVO:00002042),,0.03,0.02,2.450991,,0.0,238.916333,237.9,0.01,,SAO,0.62,35.323317,37.9,TARA_066_SRF_0.22-3,TARA_066,,TARA_066,15.033492,7.67,0.589921921518,3.08429319609,0.0335156786934,0.0,7.8389417321,0.823160033491,7.18366836996,104.009965798,0.0913109586961,0.0291966597261,0.673066722292,0.40805392531
ERR599174,14.7,,0.201517,15/12/2009 16:17,5.0,ERS490265,-0.86,surface water layer (ENVO:00002042),,0.01,0.02,,0.3,0.03,231.914833,218.1,0.0,,SAO,0.67,35.68685,39.3,TARA_068_SRF_0.22-3,TARA_068,,TARA_068,16.832058,40.81,0.200791434615,10.8489097269,0.0336148808512,0.0,4.03851255467,0.550803429913,97.2922800143,34.8817169475,0.0650248040265,0.0263703673633,0.851086275664,10.3801683364
ERR599175,,,0.002017,04/11/2010 10:24,450.0,ERS493822,-0.04,mesopelagic zone (ENVO:00000213),1.91,0.0,0.02,36.886053,-0.4,0.08,0.78015,221.5,0.0,,NPO,0.48,34.608434,36.3,TARA_138_MES_0.22-3,TARA_138,,TARA_138,8.210557,14.53,0.24729033037,0.354564856677,0.0599415050607,0.0,1.17897869261,0.0114258762118,0.289955859522,4.75947528535,0.0705609220147,0.0,0.0615308261443,0.0687969147682
ERR599176,51.7,,0.065273,04/04/2010 3:13,5.0,ERS491044,-0.03,surface water layer (ENVO:00002042),,0.0,0.03,27.501159,-1.5,0.04,343.4373,189.3,0.08,,SO,2.21,34.35388,34.6,TARA_085_SRF_0.22-3,TARA_085,,TARA_085,0.67108,7.06,0.00591615494343,0.125256490174,0.0495214538609,0.0,0.164841137715,0.00533966400082,0.147566476997,160.980808109,0.0959496174054,0.00384678773389,0.324994328879,0.0826953024114
ERR599207,,,0.003811,,800.0,ERS490387,,mesopelagic zone (ENVO:00000213),,,,37.7793,,,161.730633,,,,SAO,,34.443883,,,TARA_070,,,4.216697,,,,,,,,,,,,,
ERR599211,,,0.0,,800.0,ERS490521,,mesopelagic zone (ENVO:00000213),,,,38.448475,,,143.1955,,,,SAO,,34.472575,,,TARA_072,,,4.673875,,,,,,,,,,,,,
ERR599218,,,0.215292,,5.0,ERS490045,,surface water layer (ENVO:00002042),,,,,,,207.0439,,,,IO,,35.44666,,,TARA_065,,,21.81684,,,,,,,,,,,,,
