RUN,AMODIS:PAR8d,Chl_a [ugr/l],Chlorophyll,Date,Depth,ENA-SAMPLE,Einsteins/m-2/d-1,Environment (Feature),Lyapunov_exp.,NO2 [umol/L],NO2NO3 [umol/L],Nitrate Sensor,Nitrates [umol/L],Okubo-Weiss,Oxygen Sensor,Oxygen [umol/kg],PO4 [umol/L],POC [ugr/l],Region,SI [umol/L],Salinity Sensor,Salinity [PSU],Sample label [TARA_station#_environmental-feature_size-fraction],Sampling Station,SiOH4 [umol/l],Station,Temperature,grad_SST_adv,Crenarchaeota,Cyanophage,Euryarchaeota,Group_D,Halovirus,MGII,MGII_virus,Prochlorococcus,SAR11,SAR116,SAR116_Phage,SAR11_Phage,Synechococcus
ERR599013,,,0.388348,05/10/2011 21:53,80.0,ERS489134,0.03,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.0,17.49,0.569531,29.1,0.06,132.77885,138.7,1.22,,IO,22.34,35.103505,34.0,TARA_042_DCM_0.22-1.6,TARA_042,,TARA_042,27.723425,1.39,0.0560812026788,448.019789518,0.00408071559694,0.127731541303,0.0,30.3109379816,0.832066430582,33.6136125539,55.8240160504,0.428989037247,0.0135430644849,0.719254045734,1.5402063245
ERR599014,10.4,,0.460366,12/07/2010 11:25,50.0,ERS492264,1.83,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.73,,,10.945064,,0.11,144.633667,206.4,,,SPO,,35.066093,,TARA_110_DCM_0.22-3,TARA_110,,TARA_110,21.814577,1.08,0.0192252834583,163.364055252,0.0176356930733,0.0501387678904,0.0,49.0290635152,0.445553896571,30.330406454,66.853504412,0.775048804896,0.0490347454185,1.24995268248,0.849834596971
ERR599015,,,0.001625,04/11/2010 19:34,375.0,ERS493705,-0.04,mesopelagic zone (ENVO:00000213),1.91,0.05,0.1,35.716708,0.5,0.08,0.628413,217.1,0.0,,NPO,0.32,34.586699,36.3,TARA_137_MES_0.22-3,TARA_137,,TARA_137,8.911481,14.53,0.347070800901,1.13412485394,0.0212854377525,0.0,0.0,4.20984159805,0.00620800397717,1.21518347991,6.20356299342,0.413313395271,0.0,0.0486305610302,1.17835415679
ERR599016,32.3,,0.394226,11/12/2011 14:14,75.0,ERS489585,-0.11,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.83,12.9,0.244232,22.1,0.04,192.55925,77.0,1.11,,IO,8.07,34.910755,34.6,TARA_052_DCM_0.22-1.6,TARA_052,,TARA_052,24.89426,1.61,0.0013987936096,110.469654682,0.00662166590022,0.0138593956903,0.0,51.65832336,1.14743905521,93.7341167419,55.4808150634,0.688097738758,0.0317751939872,1.42983843901,2.92265488145
ERR599017,8.5,,0.42458,18/11/2009 12:42,50.0,ERS490296,-0.39,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.01,0.05,,,0.0,231.683361,224.3,0.01,,SAO,1.05,35.687803,38.4,TARA_068_DCM_0.22-3,TARA_068,,TARA_068,16.787411,1.89,0.235640754588,27.2571627739,0.00526422589037,0.00300482270016,0.0,11.0809700727,0.292775380192,124.433676993,34.4144401925,0.467771487974,0.0332737682989,1.37498535348,10.1794803551
ERR599018,13.8,,0.272648,01/03/2012 11:55,30.0,ERS490085,0.21,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.25,0.68,,-1.2,0.05,206.43725,220.2,0.06,,IO,0.8,,36.4,TARA_065_DCM_0.22-3,TARA_065,,TARA_065,21.81495,0.0,0.120193681689,23.3434135082,0.00459318257104,0.0198202931095,0.0,68.2057956746,0.347465655203,14.3876997411,71.1505667594,0.600413818206,0.00586343731563,0.213639256031,23.1943576712
ERR599019,33.6,,0.0,02/12/2011 14:10,5.0,ERS489315,0.05,surface water layer (ENVO:00002042),,0.07,2.44,-2.201764,3.2,0.03,187.2575,195.1,0.46,,IO,2.54,34.1689,33.9,TARA_048_SRF_0.22-1.6,TARA_048,,TARA_048,29.818233,2.67,0.00106119441267,36.0012586133,0.00183426497169,0.0105376278265,0.0,60.6890817695,0.0473817876146,264.261172425,45.4287653788,1.52446529504,0.019934610146,0.280345279421,3.22239523754
ERR599020,10.4,,0.0,12/07/2010 11:25,380.0,ERS492294,1.83,mesopelagic zone (ENVO:00000213),0.73,,,34.644911,,0.11,1.27395,206.4,,,SPO,,34.755346,,TARA_110_MES_0.22-3,TARA_110,,TARA_110,10.2584,1.08,0.565004528358,42.0689549336,0.0242619051017,0.0161879342892,0.0,26.5515142599,0.122647242877,6.76497558657,34.1216691981,0.365095623101,0.0148469095905,0.411335540151,1.69741123541
ERR599021,,,0.0,15/02/2012 12:59,1000.0,ERS489987,-2.38,mesopelagic zone (ENVO:00000213),,0.22,0.74,,0.9,0.08,193.011,214.4,0.02,,IO,0.94,34.57915,36.5,TARA_064_MES_0.22-3,TARA_064,,TARA_064,7.6502,83.42,1.00238651658,0.856618423831,0.0589881419912,0.0,0.0,19.3183074733,0.00884361538409,1.17503477648,8.33178320186,0.973887587069,0.0,0.0505241250836,0.46380205999
ERR599022,46.9,,0.053173,18/03/2010 4:41,5.0,ERS490659,0.33,surface water layer (ENVO:00002042),1.63,0.01,0.03,-0.385346,-1.4,0.03,221.47475,193.4,0.23,,SAO,1.44,36.32425,36.3,TARA_078_SRF_0.22-3,TARA_078,,TARA_078,19.854083,2.14,0.00339111098739,47.7870464324,0.00514123338104,0.00289963104065,0.0,5.95330108606,0.314604053945,135.868180278,48.4367192269,0.998856592826,0.0544272736773,0.581212786884,7.70442328595
ERR599023,,,0.214573,02/02/2012 12:02,65.0,ERS490002,-0.16,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.11,4.38,-0.112031,3.5,0.05,207.446227,233.9,0.35,,IO,2.77,35.335545,35.2,TARA_064_DCM_0.22-3,TARA_064,,TARA_064,22.250309,17.22,0.0609707871351,52.8304819215,0.0162596963447,0.0183686234756,0.0,123.24531339,0.285956608131,59.9301838179,33.8010432881,0.574134091749,0.0109749480798,0.262148357019,25.8188160514
ERR599024,33.9,,0.037733,17/05/2010 3:56,5.0,ERS491804,0.47,surface water layer (ENVO:00002042),1.77,0.0,0.0,-1.737405,,0.05,203.995417,191.7,0.12,,SPO,2.67,36.129117,34.6,TARA_099_SRF_0.22-3,TARA_099,,TARA_099,23.788833,0.0,0.000636203298015,12.2373132955,0.00360854119256,0.000107030603951,0.0,7.69742761315,0.0198118373835,166.61320609,29.7515574354,1.03824613428,0.0121822867678,0.284550718194,0.870421185133
ERR599025,,,0.214573,02/02/2012 12:02,65.0,ERS490002,-0.16,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.11,4.38,-0.112031,3.5,0.05,207.446227,233.9,0.35,,IO,2.77,35.335545,35.2,TARA_064_DCM_0.22-3,TARA_064,,TARA_064,22.250309,17.22,0.0633310189165,55.5068547971,0.0184889351877,0.0238426982334,0.0,134.65507486,0.324553972296,66.2275871714,35.5922058539,0.736702490224,0.00732466947925,0.278522265995,22.7084964556
ERR599026,,,0.032278,10/01/2012 16:43,66.0,ERS489846,-3.49,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.0,20.25,,31.9,0.06,190.9649,108.2,1.22,,IO,8.62,,35.2,TARA_058_DCM_0.22-3,TARA_058,,TARA_058,26.34018,43.44,0.0044845613971,201.158255092,0.00616431684741,0.19302568663,0.0,72.6373955101,0.31629691268,135.605906691,76.1388623744,0.595154283412,0.0325666822885,0.675749889959,5.95358600877
ERR599027,48.5,,1.01772,30/03/2010 8:46,40.0,ERS490928,-0.16,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.43,0.07,0.49,17.111823,-0.2,0.03,306.211529,148.3,0.34,,SAO,1.38,34.057594,36.5,TARA_082_DCM_0.22-3,TARA_082,,TARA_082,6.975635,21.64,0.00171227081554,0.461701911756,0.00401178092023,0.00151070988664,0.0,5.43867711794,0.00776533041864,1.71752856029,174.005230797,0.696368710405,0.0180999888991,1.12262104582,0.401321732109
ERR599028,45.2,,0.353707,31/07/2011 17:24,17.0,ERS488747,0.02,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.14,4.9,0.367767,3.9,0.04,211.606583,189.8,0.53,,IO,2.22,36.549267,35.4,TARA_036_DCM_0.22-1.6,TARA_036,,TARA_036,25.37395,0.0,0.00224023127619,141.450374297,0.00608174959683,0.492210265597,0.0,25.4392765457,0.920311121735,3.05121533206,133.664189364,1.55110052222,0.223692396926,2.36792937075,28.9846194638
ERR599029,,,0.126428,04/11/2010 10:24,5.0,ERS493914,-0.04,surface water layer (ENVO:00002042),1.91,0.0,0.02,-1.723962,-0.4,0.08,195.523833,221.5,0.0,,NAO,0.48,34.347208,36.3,TARA_141_SRF_0.22-3,TARA_141,,TARA_141,27.119358,14.53,0.0676010025794,31.8846005355,0.00151112371329,0.120008513202,0.0,8.41701429576,0.958404073653,26.2829422174,74.7650815634,2.13008324874,0.196952228772,2.45302881078,70.5799984272
ERR599030,,,0.013449,04/11/2010 10:24,5.0,ERS493752,-0.04,surface water layer (ENVO:00002042),1.91,0.0,0.02,-1.184318,-0.4,0.08,196.88275,221.5,0.0,,NPO,0.48,33.407042,36.3,TARA_138_SRF_0.22-3,TARA_138,,TARA_138,26.6362,14.53,0.000733410221501,131.428131752,0.00534564658696,0.00709292896803,0.0,50.8455202885,0.162578679606,168.095048495,36.1492091562,1.62713659012,0.0131065528831,0.28876429067,0.311675244267
ERR599031,,,0.005649,05/08/2011 0:27,600.0,ERS488769,0.02,mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065),,0.16,6.18,31.802451,5.1,0.04,1.63999,190.7,0.63,,IO,2.52,35.693546,35.4,TARA_037_MES_0.22-1.6,TARA_037,,TARA_037,12.066048,0.0,0.216894610179,0.243941803368,0.0124598503978,0.00123772481259,0.0,2.12354813687,0.00129608094498,1.94940561533,4.60170255161,0.382872803923,0.00123577694423,0.0250520954844,0.550932044279
ERR599032,,,0.451256,16/10/2010 17:43,40.0,ERS493098,0.01,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.7,0.02,0.0,4.36571,0.6,0.02,176.984778,203.8,0.04,,SPO,0.71,35.135422,36.7,TARA_128_DCM_0.22-3,TARA_128,,TARA_128,26.080233,3.53,0.0476127655148,31.0727753678,0.0164825797064,0.0195888209814,0.0,112.396923817,0.629577389291,14.1123293039,48.0554856561,1.05786469686,0.0145773861549,0.423551706774,1.4254922204
ERR599033,37.7,,0.0,07/09/2010 6:35,600.0,ERS492680,0.04,mesopelagic zone (ENVO:00000213),,0.17,7.09,42.53205,0.4,0.14,38.115125,249.4,1.02,,SPO,13.88,34.580675,34.8,TARA_122_MES_0.22-3,TARA_122,,TARA_122,7.212238,1.11,0.89085690106,10.7275345674,0.0193779101781,0.00109442717968,0.0,27.100231386,0.015094462059,5.10893777933,14.7410539553,0.492569975103,0.00291387953559,0.172256393229,1.45142546803
ERR599034,15.7,,0.0,05/03/2012 11:02,850.0,ERS490065,-0.18,mesopelagic zone (ENVO:00000213),,0.04,0.17,,-0.3,0.04,197.9725,228.4,0.01,,IO,0.84,34.65115,36.3,TARA_065_MES_0.22-3,TARA_065,,TARA_065,8.4127,22.03,1.02548196796,1.70603105515,0.0193358857767,0.00123736094535,0.0,21.3086873081,0.051735637716,1.36416226719,9.21831091495,0.274150157702,0.00370624094889,0.17894481168,1.35487132954
ERR599035,47.6,,0.310844,30/03/2010 2:56,5.0,ERS490885,-0.16,surface water layer (ENVO:00002042),0.43,0.0,0.09,17.091069,-1.3,0.03,305.012167,187.4,0.14,,SAO,1.47,34.048642,36.0,TARA_082_SRF_0.22-3,TARA_082,,TARA_082,7.321517,21.64,0.00483923806694,0.551207661766,0.00667342412993,0.00140730315052,0.0,1.97465061226,0.00721187440379,1.72320645987,131.893440121,0.72795808281,0.0344246660057,1.135403171,2.24376674588
ERR599036,,,0.286662,,5.0,ERS492814,,surface water layer (ENVO:00002042),,,,5.111856,,,190.724,,,,SPO,,35.396729,,,TARA_124,,,26.518986,,0.0146066565288,14.9672637662,0.0092733611332,0.0383314583629,0.0,70.0632864155,0.369130060027,7.41714352532,65.0368349819,0.726871206687,0.0078909555182,1.06006502257,26.333570056
ERR599037,,,0.006724,08/08/2011 17:38,270.0,ERS488936,-0.01,mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065),0.14,0.19,3.73,19.566542,5.0,0.0,2.303017,187.3,0.56,,IO,1.8,35.901885,35.4,TARA_039_MES_0.22-1.6,TARA_039,,TARA_039,15.614195,2.78,0.0373826378767,0.715818442141,0.0104565960364,0.000185878875247,0.0,0.395209280635,0.00038928534975,1.95786572864,7.57662665828,0.551481748682,0.0,0.19499707659,0.531460598339
ERR599038,,,0.288205,17/10/2010 11:01,5.0,ERS493044,0.01,surface water layer (ENVO:00002042),0.7,0.0,12.08,2.467162,34.6,0.02,179.86,192.2,0.94,,SPO,4.39,35.100467,34.4,TARA_128_SRF_0.22-3,TARA_128,,TARA_128,26.074467,3.53,0.0431369117712,25.359289084,0.0139690002551,0.0134824335222,0.0,86.1631649343,0.365724979388,14.1736706993,47.5184914809,0.78814564237,0.010391113761,0.325475441367,0.517159715528
ERR599039,10.4,,0.317793,12/07/2010 11:25,5.0,ERS492228,1.83,surface water layer (ENVO:00002042),0.73,,,6.729337,,0.11,190.816333,206.4,,,SPO,,35.0193,,TARA_110_SRF_0.22-3,TARA_110,,TARA_110,23.8683,1.08,0.00186516390284,54.09517963,0.00608782659121,0.0386226677616,0.0,21.2496017056,0.26647532592,22.0858211538,99.541239203,1.72384848409,0.041372518416,1.18605463263,1.35858166724
ERR599040,42.5,,0.150865,12/03/2010 6:19,150.0,ERS490597,-0.03,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.23,0.05,0.13,0.580918,,0.07,203.814833,210.9,0.37,,SAO,1.2,36.724683,36.5,TARA_076_DCM_0.22-3,TARA_076,,TARA_076,21.643283,18.83,0.0398909039479,46.03918906,0.0343710524755,0.00109432339531,0.0,28.3827717187,0.335469130814,30.2940438098,8.57841089412,0.290836186119,0.0502596554211,2.52756758849,1.48344914475
ERR599041,40.5,,0.0,27/07/2011 23:48,5.0,ERS488569,0.0,surface water layer (ENVO:00002042),,0.02,34.63,-0.541919,42.5,0.02,188.416583,38.1,2.43,,RS,22.49,39.74725,34.6,TARA_032_SRF_0.22-1.6,TARA_032,,TARA_032,25.824383,8.42,0.00372625266397,371.168093944,0.00295564000296,0.00744304616422,0.0,77.6136447582,0.264004343507,214.905764245,55.5496754512,0.503008537701,0.0468173958633,2.45609916857,5.69850964436
ERR599042,43.4,,0.176523,19/04/2010 7:54,188.0,ERS491740,-0.07,deep chlorophyll maximum layer (ENVO:xxxxxxxx),1.99,0.01,0.06,-0.73316,-2.2,0.05,210.5781,187.3,0.08,,SPO,2.12,35.845669,34.2,TARA_098_DCM_0.22-3,TARA_098,,TARA_098,20.171605,6.19,0.0080117452281,107.150988319,0.00742057152904,0.000454663959125,0.0,18.0469590058,0.0322323544771,125.001708452,24.563499566,0.748732331632,0.00090789686422,0.402860254174,0.787195492353
ERR599043,34.2,,0.121845,31/05/2011 14:12,5.0,ERS488486,-0.05,surface water layer (ENVO:00002042),1.04,0.04,2.68,,2.6,0.0,218.016833,208.9,0.5,,MS,1.0,38.182917,36.0,TARA_025_SRF_0.22-1.6,TARA_025,,TARA_025,18.342533,69.36,0.00613172097372,3.35209642755,0.000745610211751,0.00173322703511,0.0,0.45791864739,0.022647559882,26.4652123246,63.4664663627,2.0735590703,0.358304448618,5.78672382725,36.2878058069
ERR599044,28.2,,0.003811,09/01/2010 7:25,800.0,ERS490373,,mesopelagic zone (ENVO:00000213),,0.01,0.03,37.7793,-0.1,0.0,161.730633,188.8,0.02,,SAO,0.82,34.443883,40.0,TARA_070_MES_0.22-3,TARA_070,,TARA_070,4.216697,0.0,0.65547764619,0.284313612034,0.0135163677084,0.000217268811883,0.0,12.7374251115,0.0116921869908,1.78355113366,6.07996688083,0.510963873416,0.000867707541106,0.0728605009865,1.31557109405
ERR599045,,,0.026898,18/10/2011 18:58,5.0,ERS489236,-0.16,surface water layer (ENVO:00002042),,0.0,0.02,2.575786,-0.7,0.03,185.243833,224.4,0.29,,IO,1.91,35.091133,33.1,TARA_045_SRF_0.22-1.6,TARA_045,,TARA_045,30.496383,40.67,0.000888463072523,60.2453535119,0.00401604765713,0.0119343523215,0.0,21.3677594466,0.0572105178866,286.283522038,55.3413038642,1.28700948966,0.0205814402046,0.277409438598,3.13588817208
ERR599046,47.7,,0.226052,15/03/2010 3:44,120.0,ERS490691,0.01,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.16,0.01,0.06,0.478929,0.9,0.07,217.140667,199.9,0.32,,SAO,1.18,36.27495,36.6,TARA_078_DCM_0.22-3,TARA_078,,TARA_078,19.30925,1.08,0.439156436059,22.4289716512,0.009886435315,0.00184149164944,0.0,21.7303761619,0.393861122932,69.836981445,46.2744885681,0.528022509411,0.0318689557947,0.468389876785,1.93666143597
ERR599047,38.3,,0.006052,06/01/2011 20:36,640.0,ERS494274,0.0,mesopelagic zone (ENVO:00000213),0.22,0.06,31.0,21.830872,33.1,0.0,138.0832,325.4,2.31,,NAO,81.82,35.402185,34.3,TARA_146_MES_0.22-3,TARA_146,,TARA_146,11.012346,3.08,1.13489796911,0.10740343471,0.00934719940442,0.000470821104456,0.0,19.0957904383,0.00403331788481,0.257488817865,8.56450643762,0.887806581974,0.000705120225221,0.0432102220883,0.142616214094
ERR599048,35.4,,0.0,20/01/2010 4:50,800.0,ERS490507,,mesopelagic zone (ENVO:00000213),0.67,0.02,0.03,38.448475,-0.9,0.0,143.1955,184.1,0.19,,SAO,3.91,34.472575,38.6,TARA_072_MES_0.22-3,TARA_072,,TARA_072,4.673875,0.0,0.347278244549,87.9649948234,0.0142865796331,0.0157806035866,0.0,34.8151776804,0.609538992059,78.1236952751,20.6190461778,0.454726887552,0.0476713006995,1.13993596511,0.261694064982
ERR599049,40.5,,0.163228,27/07/2011 23:48,5.0,ERS488621,0.0,surface water layer (ENVO:00002042),,0.02,34.63,-0.000271,42.5,0.02,182.812167,38.1,2.43,,RS,22.49,38.937417,34.6,TARA_033_SRF_0.22-1.6,TARA_033,,TARA_033,27.329517,8.42,0.0500331971729,143.197933418,0.00748182232366,0.0170250285113,0.0,60.1816398767,0.283227322144,76.445535182,108.256386368,2.71014120104,0.0288970001584,0.667984504806,50.5672330575
ERR599050,43.5,,0.147822,15/04/2010 2:38,5.0,ERS491492,0.03,surface water layer (ENVO:00002042),,0.0,0.05,-0.39754,0.5,0.0,219.174917,185.7,0.1,,SPO,1.94,34.682604,35.1,TARA_094_SRF_0.22-3,TARA_094,,TARA_094,21.131962,1.19,0.000445544331174,16.8225807601,0.000465556375887,0.011972868336,0.0,0.420443692627,0.0104598827643,62.6585054526,106.491213524,1.53868508729,0.0879250073551,1.92155560277,2.91476100631
ERR599051,,,0.002017,04/11/2010 10:24,450.0,ERS493822,-0.04,mesopelagic zone (ENVO:00000213),1.91,0.0,0.02,36.886053,-0.4,0.08,0.78015,221.5,0.0,,NPO,0.48,34.608434,36.3,TARA_138_MES_0.22-3,TARA_138,,TARA_138,8.210557,14.53,0.305159132064,2.72077597299,0.0109127788319,0.0,0.0,3.76850340948,0.00179235646333,1.55537416424,5.50453645972,0.539738744395,0.0,0.0667122291701,0.808098734789
ERR599052,,,0.038221,04/11/2010 19:34,5.0,ERS493390,-0.04,surface water layer (ENVO:00002042),1.91,0.05,0.1,-0.673592,0.5,0.08,224.407583,217.1,0.0,,NPO,0.32,33.099008,36.3,TARA_133_SRF_0.22-3,TARA_133,,TARA_133,19.249733,14.53,0.000396912365265,46.0557545182,0.00271042654084,0.00517535998139,0.0,2.30425188248,0.0725766331687,67.1740010692,96.6176746501,1.12569061047,0.53242449217,4.6191827179,3.12673914584
ERR599053,,,0.47554,09/08/2011 19:06,60.0,ERS489074,-0.01,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.14,0.06,3.15,-0.224514,3.7,0.0,148.328125,160.5,0.56,,IO,1.34,36.496162,36.3,TARA_041_DCM_0.22-1.6,TARA_041,,TARA_041,27.117663,2.78,0.0845643290775,217.645643859,0.00464473444286,2.49206522872,0.0,54.1194314235,2.52024543421,28.5052911908,54.3950705815,0.452140015312,0.0597864366304,1.76410656823,1.1553483794
ERR599054,,,0.026898,18/10/2011 18:58,5.0,ERS489236,-0.16,surface water layer (ENVO:00002042),,0.0,0.02,2.575786,-0.7,0.03,185.243833,224.4,0.29,,IO,1.91,35.091133,33.1,TARA_045_SRF_0.22-1.6,TARA_045,,TARA_045,30.496383,40.67,0.000991018307316,60.3032519385,0.00255904756827,0.015533734946,0.0,20.9202944167,0.0534057102631,285.455694706,58.749758854,0.886826027104,0.0243239204762,0.315724231081,5.80685586021
ERR599055,28.9,,0.010087,02/07/2010 10:17,480.0,ERS491980,,mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065),,,,40.008967,-0.2,,4.42525,199.9,,,SPO,,34.69255,35.3,TARA_102_MES_0.22-3,TARA_102,,TARA_102,9.195825,,1.34140235878,0.681560415696,0.0308143979287,0.00154559172811,0.0,19.7888668016,0.0176037105769,1.29991547764,10.6897582637,0.240943981961,0.00617263741781,0.0770499242675,0.485995868874
ERR599056,8.5,,0.42458,18/11/2009 12:42,50.0,ERS490296,-0.39,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.01,0.05,,,0.0,231.683361,224.3,0.01,,SAO,1.05,35.687803,38.4,TARA_068_DCM_0.22-3,TARA_068,,TARA_068,16.787411,1.89,0.223457046243,28.6527783179,0.00607531714896,0.000558320645594,0.0,11.4377010105,0.302779435538,125.630601592,34.8393840455,0.344302025787,0.02675721547,1.3833763442,10.6354901082
ERR599057,35.9,,0.04282,30/12/2011 12:56,5.0,ERS489712,0.34,surface water layer (ENVO:00002042),,0.0,0.0,,-1.7,0.16,193.05775,195.5,0.01,,IO,2.93,35.003133,34.3,TARA_056_SRF_0.22-3,TARA_056,,TARA_056,27.323117,0.0,0.00562709549176,186.251524371,0.00434559991694,0.0625906710553,0.0,91.5702426617,0.187709361211,174.301698572,58.2959856362,0.793346142534,0.0202737518099,0.431699229825,2.5795280182
ERR599058,,,0.085544,09/01/2012 21:30,5.0,ERS489733,-3.49,surface water layer (ENVO:00002042),,0.02,0.06,,0.4,0.06,190.05375,193.0,0.02,,IO,1.17,35.05375,36.2,TARA_057_SRF_0.22-3,TARA_057,,TARA_057,26.965433,43.44,0.040461100996,124.883209737,0.00455939814462,0.0707714429641,0.0,76.4298250585,0.24994141656,117.004576204,61.180005857,1.07989433138,0.0206495171409,0.351546146536,45.247028829
ERR599059,47.6,,0.109555,30/03/2010 2:56,5.0,ERS491001,-0.16,surface water layer (ENVO:00002042),0.43,0.0,0.09,24.423039,-1.3,0.03,338.2982,187.4,0.14,,SO,1.47,33.71972,36.0,TARA_084_SRF_0.22-3,TARA_084,,TARA_084,1.84402,21.64,0.00175179545843,0.422453317762,0.00348860573606,0.000579683757746,0.0,0.347689865677,0.000957757417158,2.39799850036,122.552544026,0.631800390412,0.0169772967739,0.861986437093,0.625547268258
ERR599060,,,0.002017,04/11/2010 10:24,450.0,ERS493822,-0.04,mesopelagic zone (ENVO:00000213),1.91,0.0,0.02,36.886053,-0.4,0.08,0.78015,221.5,0.0,,NPO,0.48,34.608434,36.3,TARA_138_MES_0.22-3,TARA_138,,TARA_138,8.210557,14.53,0.308388075978,2.59090092844,0.0147686521068,0.0,0.0,3.8824083731,0.00505987024096,2.17953500704,4.74133941145,0.735678358304,0.0,0.0664399701105,0.579638998718
ERR599061,39.6,,0.224444,28/07/2011 19:36,80.0,ERS488599,0.0,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.1,2.8,1.201064,2.3,0.02,179.968,179.9,0.59,,RS,1.8,40.196433,36.1,TARA_032_DCM_0.22-1.6,TARA_032,,TARA_032,26.050367,8.42,0.533993728131,23.9717892045,0.0120425167885,0.00241946388698,0.0,62.9253015278,0.465943613123,26.5009319473,30.9697613956,0.572091655009,0.0120782812888,1.62494785756,2.6557494475
ERR599062,,,0.005649,05/08/2011 0:27,600.0,ERS488769,0.02,mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065),,0.16,6.18,31.802451,5.1,0.04,1.63999,190.7,0.63,,IO,2.52,35.693546,35.4,TARA_037_MES_0.22-1.6,TARA_037,,TARA_037,12.066048,0.0,0.215466577843,0.333025684825,0.0263765766824,0.000319484349208,0.0,2.11592882608,0.00150450750151,0.417341031373,4.37068829142,0.984685448226,0.000425308747984,0.0300420987217,0.146775203421
ERR599063,25.1,,0.287892,27/06/2010 12:07,5.0,ERS491836,,surface water layer (ENVO:00002042),,0.02,0.0,4.590737,,,200.233917,190.1,0.0,,SPO,2.81,35.835267,35.1,TARA_100_SRF_0.22-3,TARA_100,,TARA_100,25.2512,,0.00229299578818,32.1557700878,0.00108687441538,0.53914292846,0.0,5.73863903261,0.35845628547,9.6823074132,58.9796153522,1.36714559343,0.1115250938,2.76152926308,0.631502143052
ERR599064,33.9,,0.387495,13/04/2010 3:21,5.0,ERS491421,0.01,surface water layer (ENVO:00002042),,0.02,28.64,-1.485075,2.6,0.0,244.861667,185.2,1.94,,SPO,15.14,34.295417,35.1,TARA_093_SRF_0.22-3,TARA_093,,TARA_093,18.014508,0.0,0.000866453343094,9.11569226724,0.000383238253784,0.0426941781643,0.0,0.25401166977,0.116293003567,10.5355322873,159.663381539,0.93567070955,0.449951542513,3.89570816199,19.8169494104
ERR599065,15.4,,0.737378,08/07/2010 5:19,30.0,ERS492177,0.52,deep chlorophyll maximum layer (ENVO:xxxxxxxx),1.5,0.0,0.02,3.886605,-0.1,0.08,203.127654,207.4,0.08,,SPO,1.75,34.344808,35.3,TARA_109_DCM_0.22-3,TARA_109,,TARA_109,26.532035,1.28,0.00194708997433,59.3188811688,0.00699874413921,0.158234892478,0.0,29.0962818456,0.33942481019,9.34335466917,78.6894424387,1.67579940673,0.0617765262666,1.11740099125,1.57658805737
ERR599066,,,0.233673,16/10/2010 17:43,5.0,ERS492888,0.01,surface water layer (ENVO:00002042),0.7,0.02,0.0,4.985942,0.6,0.02,187.302833,203.8,0.04,,SPO,0.71,35.427733,36.7,TARA_125_SRF_0.22-3,TARA_125,,TARA_125,26.780158,3.53,0.0113566806192,23.5422870807,0.0206145327435,0.122096970044,0.0,100.435618486,0.260922456155,5.14962796788,86.5715999669,1.03255258626,0.00531948305639,1.1172147618,6.22968166969
ERR599067,14.6,,0.0,07/07/2010 13:29,380.0,ERS492205,0.52,mesopelagic zone (ENVO:00000213),1.5,0.0,15.24,33.915981,,0.08,2.516667,193.0,1.12,,SPO,5.89,34.79985,34.6,TARA_109_MES_0.22-3,TARA_109,,TARA_109,11.3158,1.28,0.649059360757,0.669237396547,0.0241252811939,0.000574208965669,0.0,17.588272706,0.00810052265611,0.584398169909,11.6551203835,0.358391228611,0.00114661060961,0.0838047928212,0.182999017058
ERR599068,23.2,,0.250054,02/11/2009 12:43,5.0,ERS490124,0.14,surface water layer (ENVO:00002042),,0.03,0.02,2.450991,,0.0,238.916333,237.9,0.01,,SAO,0.62,35.323317,37.9,TARA_066_SRF_0.22-3,TARA_066,,TARA_066,15.033492,7.67,0.538674498544,6.84313038031,0.00977181161719,0.00738549031281,0.0,12.9144967239,0.270690482252,9.53319829395,105.081700647,0.308788817691,0.0353945635381,0.825887859561,1.45206142329
